query,actual_output,expected_output,correctness_score,pass,reason
Mức học phí cho sinh viên quốc tế tại HCMUT?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '![BK](https://hcmut.edu.vn/auth/images/bk_logo.png)\n# Central Authentication Service\n## Enter your Username and Password\nUsername\nPassword\nWarn me before logging me into other sites.\n  * [Change password?](https://account.hcmut.edu.vn/)\n\n\n### Languages\n  * [Vietnamese](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=vi)\n  * [English ](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=en)\n\n\n### Please note\nThe Login page enables single sign-on to multiple websites at HCMUT. This means that you only have to enter your user name and password once for websites that subscribe to the Login page. \nYou will need to use your HCMUT Username and password to login to this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons,']","Khoảng 5,000 USD mỗi năm, thông tin tại mục Tuyển sinh.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Học phí sinh viên nước ngoài ở HCMUT là gì?,"['quan ảo](https://hcmut.edu.vn/virtual-tour)\n  * Xem thêm\n    * [SINH VIÊN](https://hcmut.edu.vn/student-page)\n    * [GIẢNG VIÊN VÀ CÁN BỘ](https://hcmut.edu.vn/user)\n    * [CỰU SINH VIÊN](https://bka.hcmut.edu.vn/)\n    * [LIÊN HỆ](https://hcmut.edu.vn/contact)\n  * [](https://hcmut.edu.vn/user)![](https://hcmut.edu.vn/img/flag/en.png?t=2)\n\n\n### Bạn cần phải đăng nhập để thực hiện quá trình này\n[![HCMUT Logo](https://hcmut.edu.vn/img/bk.png) Đăng nhập với tài khoản HCMUT](https://hcmut.edu.vn/auth/cas?route=/user)\n[Hoặc đăng nhập với tài khoản khác](https://hcmut.edu.vn/user)\nEmail\nMật khẩu\nĐăng nhập\n[Quên mật khẩu?](https://hcmut.edu.vn/user)\n* * *\n* * *\n![logo](https://hcmut.edu.vn/img/logo.jpg?t=26899198)\nĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH\nTRƯỜNG ĐẠI HỌC BÁCH KHOA\nCơ sở Lý Thường Kiệt: 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM[ (Bản đồ)](https://www.google.com/maps/place/Ho+Chi+Minh+City+University+of+Technology/@10.7771353,106.6600527,16.23z/data=!4m12!1m6!3m5!1s0x31752ec3c161a3fb:0xef77cd47a1cc691e!2sHo+Chi+Minh+City+University+of+Technology!8m2!3d10.7733743!4d106.6606193!3m4!1s0x31752ec3c161a3fb:0xef77cd47a1cc691e!8m2!3d10.7733743!4d106.6606193)\nCơ sở Dĩ An:', 'this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)']","Khoảng 5,000 USD/năm, chi tiết trong mục Tuyển sinh.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Sinh viên quốc tế đóng học phí bao nhiêu tại HCMUT?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '![BK](https://hcmut.edu.vn/auth/images/bk_logo.png)\n# Central Authentication Service\n## Enter your Username and Password\nUsername\nPassword\nWarn me before logging me into other sites.\n  * [Change password?](https://account.hcmut.edu.vn/)\n\n\n### Languages\n  * [Vietnamese](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=vi)\n  * [English ](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=en)\n\n\n### Please note\nThe Login page enables single sign-on to multiple websites at HCMUT. This means that you only have to enter your user name and password once for websites that subscribe to the Login page. \nYou will need to use your HCMUT Username and password to login to this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons,']","Xấp xỉ 5,000 USD/năm, xem tại mục Tuyển sinh.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
HCMUT có cơ hội nghiên cứu nào?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '![BK](https://hcmut.edu.vn/auth/images/bk_logo.png)\n# Central Authentication Service\n## Enter your Username and Password\nUsername\nPassword\nWarn me before logging me into other sites.\n  * [Change password?](https://account.hcmut.edu.vn/)\n\n\n### Languages\n  * [Vietnamese](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=vi)\n  * [English ](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=en)\n\n\n### Please note\nThe Login page enables single sign-on to multiple websites at HCMUT. This means that you only have to enter your user name and password once for websites that subscribe to the Login page. \nYou will need to use your HCMUT Username and password to login to this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons,']","Hỗ trợ qua đơn vị nghiên cứu, tạp chí, hội nghị, xem mục Nghiên cứu trên hcmut.edu.vn.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Các cơ hội nghiên cứu tại HCMUT là gì?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '[![](https://conferences.hcmut.edu.vn/img/favicon.png?t=71162610) HCMUT](https://conferences.hcmut.edu.vn/)\n  * [Trang chủ ](https://conferences.hcmut.edu.vn/)\n  * [Hội nghị khoa học sắp diễn ra ](https://conferences.hcmut.edu.vn/upcoming-conferences)\n  * [Hội nghị khoa học đã diễn ra ](https://conferences.hcmut.edu.vn/past-conferences)\n  * [Hội nghị khoa học trên thế giới ](https://conferences.hcmut.edu.vn/news)\n\n\n[](https://conferences.hcmut.edu.vn/)![](https://conferences.hcmut.edu.vn/img/flag/en.png)\n[](https://conferences.hcmut.edu.vn/ICRD)\n## Không có tin tức\n## Liên hệ\n[](https://www.google.com/maps/@10.7744962,106.6606518,16z)\n#### Thông tin liên hệ\n  * [+84-28 3864 7256 (ext. 5398, 7398)](tel:+84-28%203864%207256%20\\(ext.%205398,%207398\\))\n  * khcn@hcmut.edu.vn\n  * [268 Lý Thường Kiệt, Phường 14, Quận 10, TP. Hồ Chí Minh](https://www.google.com/maps/@10.7744962,106.6606518,16z)\n\n\n#### Đăng ký để nhận tin mới\nĐăng ký\n#### Trường Đại học Bách Khoa, ĐH Quốc gia TP.HCM\nCập nhât những thông tin mới nhất\n[![HCMUT](https://conferences.hcmut.edu.vn/img/favicon.png?t=71162610)](https://conferences.hcmut.edu.vn/)\nBản quyền']","Nghiên cứu qua đơn vị, tạp chí, hội nghị, chi tiết tại mục Nghiên cứu.",,False,"Metrics: Correctness (GEval) (score: 0.006008665143635007, threshold: 0.5, strict: False, error: None) failed."
HCMUT cung cấp cơ hội nghiên cứu nào?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '![BK](https://hcmut.edu.vn/auth/images/bk_logo.png)\n# Central Authentication Service\n## Enter your Username and Password\nUsername\nPassword\nWarn me before logging me into other sites.\n  * [Change password?](https://account.hcmut.edu.vn/)\n\n\n### Languages\n  * [Vietnamese](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=vi)\n  * [English ](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=en)\n\n\n### Please note\nThe Login page enables single sign-on to multiple websites at HCMUT. This means that you only have to enter your user name and password once for websites that subscribe to the Login page. \nYou will need to use your HCMUT Username and password to login to this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons,']","Hỗ trợ nghiên cứu qua đơn vị, tạp chí, hội nghị, xem trên hcmut.edu.vn.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Cơ hội nghiên cứu ở HCMUT bao gồm gì?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '![BK](https://hcmut.edu.vn/auth/images/bk_logo.png)\n# Central Authentication Service\n## Enter your Username and Password\nUsername\nPassword\nWarn me before logging me into other sites.\n  * [Change password?](https://account.hcmut.edu.vn/)\n\n\n### Languages\n  * [Vietnamese](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=vi)\n  * [English ](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=en)\n\n\n### Please note\nThe Login page enables single sign-on to multiple websites at HCMUT. This means that you only have to enter your user name and password once for websites that subscribe to the Login page. \nYou will need to use your HCMUT Username and password to login to this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons,']","Nghiên cứu qua đơn vị, tạp chí, hội nghị, thông tin tại mục Nghiên cứu.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Sinh viên HCMUT có cơ hội nghiên cứu nào?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', '![BK](https://hcmut.edu.vn/auth/images/bk_logo.png)\n# Central Authentication Service\n## Enter your Username and Password\nUsername\nPassword\nWarn me before logging me into other sites.\n  * [Change password?](https://account.hcmut.edu.vn/)\n\n\n### Languages\n  * [Vietnamese](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=vi)\n  * [English ](https://hcmut.edu.vn/auth/login?service=https://hcmut.edu.vn/auth/cas/result&locale=en)\n\n\n### Please note\nThe Login page enables single sign-on to multiple websites at HCMUT. This means that you only have to enter your user name and password once for websites that subscribe to the Login page. \nYou will need to use your HCMUT Username and password to login to this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons,']","Hỗ trợ qua đơn vị nghiên cứu, tạp chí, hội nghị, xem mục Nghiên cứu.",,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Cách liên hệ văn phòng tuyển sinh HCMUT?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', 'quan ảo](https://hcmut.edu.vn/virtual-tour)\n  * Xem thêm\n    * [SINH VIÊN](https://hcmut.edu.vn/student-page)\n    * [GIẢNG VIÊN VÀ CÁN BỘ](https://hcmut.edu.vn/user)\n    * [CỰU SINH VIÊN](https://bka.hcmut.edu.vn/)\n    * [LIÊN HỆ](https://hcmut.edu.vn/contact)\n  * [](https://hcmut.edu.vn/user)![](https://hcmut.edu.vn/img/flag/en.png?t=2)\n\n\n### Bạn cần phải đăng nhập để thực hiện quá trình này\n[![HCMUT Logo](https://hcmut.edu.vn/img/bk.png) Đăng nhập với tài khoản HCMUT](https://hcmut.edu.vn/auth/cas?route=/user)\n[Hoặc đăng nhập với tài khoản khác](https://hcmut.edu.vn/user)\nEmail\nMật khẩu\nĐăng nhập\n[Quên mật khẩu?](https://hcmut.edu.vn/user)\n* * *\n* * *\n![logo](https://hcmut.edu.vn/img/logo.jpg?t=26899198)\nĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH\nTRƯỜNG ĐẠI HỌC BÁCH KHOA\nCơ sở Lý Thường Kiệt: 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM[ (Bản đồ)](https://www.google.com/maps/place/Ho+Chi+Minh+City+University+of+Technology/@10.7771353,106.6600527,16.23z/data=!4m12!1m6!3m5!1s0x31752ec3c161a3fb:0xef77cd47a1cc691e!2sHo+Chi+Minh+City+University+of+Technology!8m2!3d10.7733743!4d106.6606193!3m4!1s0x31752ec3c161a3fb:0xef77cd47a1cc691e!8m2!3d10.7733743!4d106.6606193)\nCơ sở Dĩ An:']",Email admission@oisp.edu.vn hoặc xem mục Tuyển sinh trên hcmut.edu.vn.,,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
Làm sao để liên lạc với tuyển sinh HCMUT?,"['this site. The ""HCMUT"" account provides access to many resources including the HCMUT Information System, e-mail, ... \nFor security reasons, please Exit your web browser when you are done accessing services that require authentication!\n### Technical support\n  * E-mail: support@hcmut.edu.vn\n  * Tel: (84-8) 38647256 - 5200 \n\n\n[](http://www.hcmut.edu.vn ""go to HCMUT home page"")\nCopyright © 2011 - 2012 Ho Chi Minh University of Technology. All rights reserved.\nPowered by [Jasig CAS 3.5.1](http://www.jasig.org/cas)', 'quan ảo](https://hcmut.edu.vn/virtual-tour)\n  * Xem thêm\n    * [SINH VIÊN](https://hcmut.edu.vn/student-page)\n    * [GIẢNG VIÊN VÀ CÁN BỘ](https://hcmut.edu.vn/user)\n    * [CỰU SINH VIÊN](https://bka.hcmut.edu.vn/)\n    * [LIÊN HỆ](https://hcmut.edu.vn/contact)\n  * [](https://hcmut.edu.vn/user)![](https://hcmut.edu.vn/img/flag/en.png?t=2)\n\n\n### Bạn cần phải đăng nhập để thực hiện quá trình này\n[![HCMUT Logo](https://hcmut.edu.vn/img/bk.png) Đăng nhập với tài khoản HCMUT](https://hcmut.edu.vn/auth/cas?route=/user)\n[Hoặc đăng nhập với tài khoản khác](https://hcmut.edu.vn/user)\nEmail\nMật khẩu\nĐăng nhập\n[Quên mật khẩu?](https://hcmut.edu.vn/user)\n* * *\n* * *\n![logo](https://hcmut.edu.vn/img/logo.jpg?t=26899198)\nĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH\nTRƯỜNG ĐẠI HỌC BÁCH KHOA\nCơ sở Lý Thường Kiệt: 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM[ (Bản đồ)](https://www.google.com/maps/place/Ho+Chi+Minh+City+University+of+Technology/@10.7771353,106.6600527,16.23z/data=!4m12!1m6!3m5!1s0x31752ec3c161a3fb:0xef77cd47a1cc691e!2sHo+Chi+Minh+City+University+of+Technology!8m2!3d10.7733743!4d106.6606193!3m4!1s0x31752ec3c161a3fb:0xef77cd47a1cc691e!8m2!3d10.7733743!4d106.6606193)\nCơ sở Dĩ An:']",Gửi email đến admission@oisp.edu.vn hoặc vào mục Tuyển sinh trên hcmut.edu.vn.,,False,"Metrics: Correctness (GEval) (score: 0.0, threshold: 0.5, strict: False, error: None) failed."
